,labels,predictions,predicted_label
0,1,0.5333333333333333,True
1,1,0.4666666666666667,False
2,1,0.26666666666666666,False
3,1,0.5333333333333333,True
4,1,0.6666666666666666,True
5,1,0.4666666666666667,False
6,1,0.4,False
7,1,0.6666666666666666,True
8,1,0.6,True
9,1,0.6,True
10,1,0.6,True
11,1,0.8,True
12,1,0.3333333333333333,False
13,1,0.2,False
14,1,0.3333333333333333,False
15,1,0.8,True
16,1,0.9333333333333333,True
17,1,0.8,True
18,1,1.0,True
19,1,0.6,True
20,1,0.6666666666666666,True
21,1,0.4666666666666667,False
22,1,0.4,False
23,1,0.4666666666666667,False
24,1,0.8,True
25,1,0.8,True
26,1,0.6666666666666666,True
27,1,0.6666666666666666,True
28,1,0.8666666666666667,True
29,1,0.6666666666666666,True
30,1,0.8666666666666667,True
31,1,0.9333333333333333,True
32,1,0.8,True
33,1,0.8,True
34,1,1.0,True
35,1,0.8666666666666667,True
36,1,0.6666666666666666,True
37,1,0.8666666666666667,True
38,1,0.4666666666666667,False
39,1,0.5333333333333333,True
40,1,0.6666666666666666,True
41,1,0.8,True
42,1,0.8,True
43,1,0.8,True
44,1,0.9333333333333333,True
45,1,0.6666666666666666,True
46,1,0.7333333333333333,True
47,1,0.8666666666666667,True
48,1,0.9333333333333333,True
49,1,0.8,True
50,1,0.8666666666666667,True
51,1,0.6666666666666666,True
52,1,0.7333333333333333,True
53,1,0.5333333333333333,True
54,1,0.6,True
55,1,0.2,False
56,1,0.26666666666666666,False
57,1,0.13333333333333333,False
58,1,0.8666666666666667,True
59,1,0.6,True
60,1,0.9333333333333333,True
61,1,0.6666666666666666,True
62,1,0.8,True
63,1,0.7333333333333333,True
64,1,0.6666666666666666,True
65,1,0.7333333333333333,True
66,1,0.8,True
67,1,0.6,True
68,1,0.8,True
69,1,0.8666666666666667,True
70,1,0.5333333333333333,True
71,1,0.9333333333333333,True
72,1,0.7333333333333333,True
73,1,0.8666666666666667,True
74,1,0.8666666666666667,True
75,1,0.6,True
76,1,0.8666666666666667,True
77,1,0.8,True
78,1,0.7333333333333333,True
79,1,0.4,False
80,1,0.2,False
81,1,0.9333333333333333,True
82,1,0.4666666666666667,False
83,1,0.9333333333333333,True
84,1,0.06666666666666667,False
85,1,0.8,True
86,1,0.8,True
87,1,0.3333333333333333,False
88,1,0.8,True
89,1,0.8,True
90,1,0.7333333333333333,True
91,1,0.9333333333333333,True
92,1,0.8,True
93,1,0.06666666666666667,False
94,1,0.8,True
95,1,0.8,True
96,1,0.7333333333333333,True
97,1,0.6,True
98,1,0.6666666666666666,True
99,1,0.7333333333333333,True
100,1,0.8666666666666667,True
101,1,0.8666666666666667,True
102,1,0.7333333333333333,True
103,1,0.7333333333333333,True
104,1,0.7333333333333333,True
105,1,0.3333333333333333,False
106,1,0.8,True
107,1,0.7333333333333333,True
108,1,0.7333333333333333,True
109,1,0.7333333333333333,True
110,1,0.8,True
111,1,0.6666666666666666,True
112,1,0.7333333333333333,True
113,1,0.26666666666666666,False
114,1,0.7333333333333333,True
115,1,0.6666666666666666,True
116,1,0.8,True
117,1,0.6666666666666666,True
118,1,0.6666666666666666,True
119,1,0.13333333333333333,False
120,1,0.8,True
121,1,0.5333333333333333,True
122,1,0.9333333333333333,True
123,1,0.13333333333333333,False
124,1,0.2,False
125,1,0.8,True
126,1,0.7333333333333333,True
127,1,0.5333333333333333,True
128,1,0.7333333333333333,True
129,1,0.4,False
130,1,0.8,True
131,1,0.8666666666666667,True
132,1,0.8,True
133,1,0.7333333333333333,True
134,1,0.9333333333333333,True
135,1,0.9333333333333333,True
136,1,0.7333333333333333,True
137,1,0.4,False
138,1,0.7333333333333333,True
139,1,0.8,True
140,1,0.8,True
141,1,0.6,True
142,1,0.7333333333333333,True
143,1,0.7333333333333333,True
144,1,0.8,True
145,1,0.8,True
146,1,0.8,True
147,1,0.8666666666666667,True
148,1,0.8666666666666667,True
149,1,0.8,True
150,1,0.8,True
151,1,0.6,True
152,1,0.0,False
153,1,0.8,True
154,1,0.8,True
155,1,0.8666666666666667,True
156,1,0.5333333333333333,True
157,1,0.7333333333333333,True
158,1,0.4,False
159,1,0.9333333333333333,True
160,1,0.7333333333333333,True
161,1,0.4666666666666667,False
162,1,0.5333333333333333,True
163,1,0.6,True
164,1,0.6,True
165,1,0.7333333333333333,True
166,1,0.8666666666666667,True
167,1,0.6666666666666666,True
168,1,0.6,True
169,1,0.9333333333333333,True
170,1,0.8,True
171,1,0.6666666666666666,True
172,1,0.9333333333333333,True
173,1,0.8,True
174,1,0.8666666666666667,True
175,1,1.0,True
176,1,0.6,True
177,1,0.8666666666666667,True
178,1,0.8,True
179,1,1.0,True
180,1,0.26666666666666666,False
181,1,0.6666666666666666,True
182,1,0.7333333333333333,True
183,1,0.7333333333333333,True
184,1,0.8666666666666667,True
185,1,0.3333333333333333,False
186,1,0.26666666666666666,False
187,1,0.9333333333333333,True
188,1,0.8,True
189,1,0.6666666666666666,True
190,1,0.2,False
191,1,0.8,True
192,1,0.6,True
193,1,0.8,True
194,1,0.26666666666666666,False
195,1,0.7333333333333333,True
196,1,0.8666666666666667,True
197,1,0.8666666666666667,True
198,1,0.5333333333333333,True
199,1,0.6666666666666666,True
200,1,0.7333333333333333,True
201,1,0.6666666666666666,True
202,1,0.9333333333333333,True
203,1,0.9333333333333333,True
204,1,0.8,True
205,1,0.8666666666666667,True
206,1,0.6666666666666666,True
207,1,0.6666666666666666,True
208,1,0.6666666666666666,True
209,1,0.6666666666666666,True
210,1,0.6666666666666666,True
211,1,0.2,False
212,1,0.7333333333333333,True
213,1,0.8666666666666667,True
214,1,0.8,True
215,1,0.8666666666666667,True
216,1,0.8,True
217,1,0.7333333333333333,True
218,1,0.7333333333333333,True
219,1,0.6666666666666666,True
220,1,0.6666666666666666,True
221,1,0.7333333333333333,True
222,1,0.3333333333333333,False
223,1,0.9333333333333333,True
224,1,0.2,False
225,1,0.8,True
226,1,0.7333333333333333,True
227,1,0.9333333333333333,True
228,1,0.6666666666666666,True
229,1,0.8,True
230,1,0.6666666666666666,True
231,1,0.7333333333333333,True
232,1,0.9333333333333333,True
233,1,0.7333333333333333,True
234,1,0.6,True
235,1,0.2,False
236,1,0.8,True
237,1,0.6,True
238,1,0.8666666666666667,True
239,1,0.6,True
240,1,0.8,True
241,1,0.8,True
242,1,0.7333333333333333,True
243,1,0.7333333333333333,True
244,1,0.7333333333333333,True
245,1,0.7333333333333333,True
246,1,0.6666666666666666,True
247,1,0.8666666666666667,True
248,1,0.8666666666666667,True
249,1,0.8666666666666667,True
250,1,0.6,True
251,1,0.6,True
252,1,0.8,True
253,1,0.7333333333333333,True
254,1,0.8,True
255,1,0.8,True
256,1,0.3333333333333333,False
257,1,0.8,True
258,1,0.3333333333333333,False
259,1,0.8,True
260,1,0.26666666666666666,False
261,1,0.8,True
262,1,0.9333333333333333,True
263,1,0.7333333333333333,True
264,1,0.6666666666666666,True
265,1,0.7333333333333333,True
266,1,0.8666666666666667,True
267,1,0.8666666666666667,True
268,1,0.8,True
269,1,0.8666666666666667,True
270,1,0.8666666666666667,True
271,1,0.8666666666666667,True
272,1,0.7333333333333333,True
273,1,0.8666666666666667,True
274,1,0.8666666666666667,True
275,1,0.9333333333333333,True
276,1,0.6666666666666666,True
277,1,0.8,True
278,1,0.8,True
279,1,0.6666666666666666,True
280,1,0.7333333333333333,True
281,1,0.7333333333333333,True
282,1,0.2,False
283,1,0.8666666666666667,True
284,1,0.7333333333333333,True
285,1,0.6666666666666666,True
286,1,0.8,True
287,1,0.6666666666666666,True
288,1,0.2,False
289,1,0.7333333333333333,True
290,1,0.6666666666666666,True
291,1,0.5333333333333333,True
292,1,0.6666666666666666,True
293,1,0.8,True
294,1,0.8,True
295,1,0.6,True
296,1,0.06666666666666667,False
297,1,0.8666666666666667,True
298,1,0.8666666666666667,True
299,1,0.6666666666666666,True
300,1,0.3333333333333333,False
301,1,0.8,True
302,1,0.6666666666666666,True
303,1,0.6,True
304,1,0.7333333333333333,True
305,1,0.7333333333333333,True
306,1,0.8,True
307,1,0.5333333333333333,True
308,1,1.0,True
309,1,0.6666666666666666,True
310,1,0.7333333333333333,True
311,1,1.0,True
312,1,0.5333333333333333,True
313,1,0.6,True
314,1,0.9333333333333333,True
315,1,0.6,True
316,1,0.8,True
317,1,0.6666666666666666,True
318,1,0.7333333333333333,True
319,1,0.7333333333333333,True
320,1,0.4,False
321,1,0.7333333333333333,True
322,1,0.4666666666666667,False
323,1,0.6666666666666666,True
324,1,0.3333333333333333,False
325,1,0.5333333333333333,True
326,1,0.7333333333333333,True
327,1,0.2,False
328,1,0.26666666666666666,False
329,1,0.4,False
330,1,0.4,False
331,1,0.8,True
332,1,0.4,False
333,1,0.4,False
334,1,0.26666666666666666,False
335,1,0.5333333333333333,True
336,1,0.8666666666666667,True
337,1,0.8,True
338,1,0.6666666666666666,True
339,1,0.8,True
340,1,0.8666666666666667,True
341,1,0.4,False
342,1,0.3333333333333333,False
343,1,0.4,False
344,1,0.8666666666666667,True
345,1,0.4666666666666667,False
346,1,0.8,True
347,1,0.4666666666666667,False
348,1,0.06666666666666667,False
349,1,0.8,True
350,1,0.4666666666666667,False
351,1,0.4666666666666667,False
352,1,0.13333333333333333,False
353,1,0.8,True
354,1,0.3333333333333333,False
355,1,0.13333333333333333,False
356,1,1.0,True
357,1,0.7333333333333333,True
358,1,0.06666666666666667,False
359,1,1.0,True
360,1,0.3333333333333333,False
361,1,0.13333333333333333,False
362,1,0.13333333333333333,False
363,1,0.8,True
364,1,0.13333333333333333,False
365,1,0.26666666666666666,False
366,1,0.5333333333333333,True
367,1,1.0,True
368,1,0.8,True
369,1,0.6,True
370,1,0.3333333333333333,False
371,1,0.6666666666666666,True
372,1,0.6,True
373,1,0.7333333333333333,True
374,1,0.7333333333333333,True
375,1,0.6666666666666666,True
376,1,0.7333333333333333,True
377,1,0.8666666666666667,True
378,1,0.8,True
379,1,0.8,True
380,1,0.6666666666666666,True
381,1,0.6,True
382,1,0.8666666666666667,True
383,1,0.9333333333333333,True
384,1,0.6,True
385,1,0.8,True
386,1,0.6666666666666666,True
387,1,0.7333333333333333,True
388,1,0.8666666666666667,True
389,1,0.8666666666666667,True
390,1,0.8,True
391,1,0.8,True
392,1,0.8666666666666667,True
393,1,0.6,True
394,1,0.7333333333333333,True
395,1,0.9333333333333333,True
396,1,0.8666666666666667,True
397,1,0.7333333333333333,True
398,1,0.7333333333333333,True
399,1,0.8666666666666667,True
400,1,0.6666666666666666,True
401,1,0.8,True
402,1,0.8,True
403,1,0.7333333333333333,True
404,1,0.6666666666666666,True
405,1,0.8,True
406,1,0.9333333333333333,True
407,1,0.9333333333333333,True
408,1,0.6666666666666666,True
409,1,0.7333333333333333,True
410,1,0.9333333333333333,True
411,1,0.9333333333333333,True
412,1,1.0,True
413,1,0.8,True
414,1,0.5333333333333333,True
415,1,0.9333333333333333,True
416,1,0.6,True
417,1,0.8,True
418,1,0.7333333333333333,True
419,1,0.7333333333333333,True
420,1,1.0,True
421,1,0.8666666666666667,True
422,1,1.0,True
423,1,0.8,True
424,1,0.7333333333333333,True
425,1,0.8666666666666667,True
426,1,0.9333333333333333,True
427,1,0.6,True
428,1,0.7333333333333333,True
429,1,1.0,True
430,1,0.9333333333333333,True
431,1,0.8666666666666667,True
432,1,1.0,True
433,1,0.8666666666666667,True
434,1,0.6,True
435,1,0.8,True
436,1,0.8666666666666667,True
437,1,0.9333333333333333,True
438,1,0.8,True
439,1,1.0,True
440,1,0.8,True
441,1,0.8666666666666667,True
442,1,1.0,True
443,1,0.9333333333333333,True
444,1,0.6,True
445,1,0.6,True
446,1,0.5333333333333333,True
447,1,0.4,False
448,1,0.06666666666666667,False
449,1,0.7333333333333333,True
450,1,0.9333333333333333,True
451,1,0.7333333333333333,True
452,1,0.6666666666666666,True
453,1,0.9333333333333333,True
454,1,0.6,True
455,1,0.6666666666666666,True
456,1,0.5333333333333333,True
457,1,0.5333333333333333,True
458,1,0.8666666666666667,True
459,1,0.4,False
460,1,0.7333333333333333,True
461,1,0.7333333333333333,True
462,1,0.6666666666666666,True
463,1,0.3333333333333333,False
464,1,0.6666666666666666,True
465,1,0.8,True
466,1,0.6,True
467,1,0.6666666666666666,True
468,1,0.4666666666666667,False
469,1,0.7333333333333333,True
470,1,0.6666666666666666,True
471,1,0.6666666666666666,True
472,1,0.8666666666666667,True
473,1,0.9333333333333333,True
474,1,0.7333333333333333,True
475,1,0.8,True
476,1,1.0,True
477,1,0.6666666666666666,True
478,1,0.5333333333333333,True
479,1,1.0,True
480,1,0.8,True
481,1,0.5333333333333333,True
482,1,0.3333333333333333,False
483,1,0.4666666666666667,False
484,1,0.26666666666666666,False
485,1,0.3333333333333333,False
486,1,0.06666666666666667,False
487,1,0.4666666666666667,False
488,1,0.3333333333333333,False
489,1,0.4,False
490,1,0.4,False
491,1,0.6666666666666666,True
492,1,0.5333333333333333,True
493,1,0.5333333333333333,True
494,1,0.4,False
495,1,0.4666666666666667,False
496,1,0.4,False
497,1,0.6666666666666666,True
498,1,0.4666666666666667,False
499,1,0.4666666666666667,False
500,1,0.4,False
501,1,0.5333333333333333,True
502,1,0.26666666666666666,False
503,1,0.26666666666666666,False
504,1,0.26666666666666666,False
505,1,0.4666666666666667,False
506,1,0.4666666666666667,False
507,1,0.4,False
508,1,0.4666666666666667,False
509,1,0.7333333333333333,True
510,1,0.3333333333333333,False
511,1,0.5333333333333333,True
512,1,0.06666666666666667,False
513,1,0.6666666666666666,True
514,1,0.6,True
515,1,0.8666666666666667,True
516,1,0.6,True
517,1,0.26666666666666666,False
518,1,1.0,True
519,1,0.4666666666666667,False
520,1,0.6666666666666666,True
521,1,0.4666666666666667,False
522,1,0.6,True
523,1,0.13333333333333333,False
524,1,0.0,False
525,1,0.0,False
526,1,0.6666666666666666,True
527,1,0.6666666666666666,True
528,1,0.4,False
529,1,0.3333333333333333,False
530,1,0.13333333333333333,False
531,1,0.4666666666666667,False
532,1,0.6666666666666666,True
533,1,0.3333333333333333,False
534,1,0.4,False
535,1,0.4666666666666667,False
536,1,0.4,False
537,1,0.4,False
538,1,0.7333333333333333,True
539,1,0.13333333333333333,False
540,1,0.7333333333333333,True
541,1,0.8,True
542,1,0.5333333333333333,True
543,1,0.7333333333333333,True
544,1,0.4,False
545,1,0.4,False
546,1,0.2,False
547,1,0.8,True
548,1,0.6666666666666666,True
549,1,0.6,True
550,1,0.5333333333333333,True
551,1,0.6,True
552,1,0.6666666666666666,True
553,1,0.4,False
554,1,0.8666666666666667,True
555,1,0.6,True
556,1,0.9333333333333333,True
557,1,0.26666666666666666,False
558,1,0.2,False
559,1,0.9333333333333333,True
560,1,0.13333333333333333,False
561,1,0.3333333333333333,False
562,1,0.26666666666666666,False
563,1,0.9333333333333333,True
564,1,0.4,False
565,1,0.4,False
566,1,0.2,False
567,1,0.13333333333333333,False
568,1,0.8666666666666667,True
569,1,0.6,True
570,1,0.6,True
571,1,0.3333333333333333,False
572,1,0.4666666666666667,False
573,1,0.0,False
574,1,0.5333333333333333,True
575,1,0.5333333333333333,True
576,1,0.4,False
577,1,0.7333333333333333,True
578,1,0.4666666666666667,False
579,1,0.6,True
580,1,0.4666666666666667,False
581,1,0.5333333333333333,True
582,1,0.7333333333333333,True
583,1,0.4666666666666667,False
584,1,0.5333333333333333,True
585,1,0.5333333333333333,True
586,1,0.4,False
587,1,0.6666666666666666,True
588,1,0.13333333333333333,False
589,1,0.3333333333333333,False
590,1,0.4666666666666667,False
591,1,0.26666666666666666,False
592,1,0.3333333333333333,False
593,1,0.3333333333333333,False
594,1,0.8,True
595,1,0.6666666666666666,True
596,1,0.4666666666666667,False
597,1,0.5333333333333333,True
598,1,0.6666666666666666,True
599,1,0.7333333333333333,True
600,1,0.6666666666666666,True
601,1,0.4,False
602,1,0.6,True
603,1,0.6666666666666666,True
604,1,0.6666666666666666,True
605,1,0.7333333333333333,True
606,1,0.5333333333333333,True
607,1,0.6,True
608,1,0.6,True
609,1,0.6666666666666666,True
610,1,0.7333333333333333,True
611,1,0.7333333333333333,True
612,1,0.6,True
613,1,0.6,True
614,1,0.5333333333333333,True
615,1,0.7333333333333333,True
616,1,0.6,True
617,1,0.06666666666666667,False
618,1,0.6,True
619,1,0.6,True
620,1,0.6,True
621,1,0.5333333333333333,True
622,1,0.5333333333333333,True
623,1,0.7333333333333333,True
624,1,0.4666666666666667,False
625,1,0.7333333333333333,True
626,1,0.7333333333333333,True
627,1,0.4666666666666667,False
628,1,0.5333333333333333,True
629,1,0.4666666666666667,False
630,1,0.7333333333333333,True
631,1,0.7333333333333333,True
632,1,0.5333333333333333,True
633,1,0.6,True
634,1,0.7333333333333333,True
635,1,0.6666666666666666,True
636,1,0.8,True
637,1,0.5333333333333333,True
638,1,0.6,True
639,1,0.8666666666666667,True
640,1,0.8,True
641,1,0.7333333333333333,True
642,1,0.7333333333333333,True
643,1,0.8,True
644,1,0.8666666666666667,True
645,1,0.6,True
646,1,0.9333333333333333,True
647,1,0.7333333333333333,True
648,1,0.6,True
649,1,0.6666666666666666,True
650,1,0.8666666666666667,True
651,1,0.5333333333333333,True
652,1,0.7333333333333333,True
653,1,0.8666666666666667,True
654,1,0.7333333333333333,True
655,1,0.7333333333333333,True
656,1,0.9333333333333333,True
657,1,0.9333333333333333,True
658,1,0.6,True
659,1,0.2,False
660,1,0.06666666666666667,False
661,1,0.13333333333333333,False
662,1,0.8,True
663,1,0.8666666666666667,True
664,1,0.6666666666666666,True
665,1,0.8666666666666667,True
666,1,0.8,True
667,1,0.8,True
668,1,0.7333333333333333,True
669,1,0.8,True
670,1,0.6666666666666666,True
671,1,0.7333333333333333,True
672,1,0.6666666666666666,True
673,1,0.7333333333333333,True
674,1,0.7333333333333333,True
675,1,0.5333333333333333,True
676,1,0.6666666666666666,True
677,1,0.6666666666666666,True
678,1,0.4666666666666667,False
679,1,0.8666666666666667,True
680,1,0.7333333333333333,True
681,1,0.5333333333333333,True
682,1,0.8,True
683,1,0.6666666666666666,True
684,1,0.7333333333333333,True
685,1,0.7333333333333333,True
686,1,0.4666666666666667,False
687,1,0.4666666666666667,False
688,1,0.5333333333333333,True
689,1,0.4,False
690,1,0.4666666666666667,False
691,1,0.9333333333333333,True
692,1,0.8666666666666667,True
693,1,0.8,True
694,1,0.3333333333333333,False
695,1,0.2,False
696,1,0.5333333333333333,True
697,1,0.3333333333333333,False
698,1,0.6,True
699,1,0.6,True
700,1,0.6,True
701,1,0.7333333333333333,True
702,1,0.8666666666666667,True
703,1,0.6666666666666666,True
704,1,0.7333333333333333,True
705,1,0.6,True
706,1,0.26666666666666666,False
707,1,0.4,False
708,1,0.3333333333333333,False
709,1,1.0,True
710,1,0.8,True
711,1,0.6666666666666666,True
712,1,1.0,True
713,1,1.0,True
714,1,1.0,True
715,1,1.0,True
716,1,0.9333333333333333,True
717,1,0.9333333333333333,True
718,1,1.0,True
719,1,1.0,True
720,1,1.0,True
721,1,0.8,True
722,1,1.0,True
723,1,1.0,True
724,1,1.0,True
725,1,0.8,True
726,1,0.9333333333333333,True
727,1,0.8666666666666667,True
